,bacterium,abundance
0,Lactobacillus,0.9532398403111885
1,Ureaplasma,0.0298085781553895
2,Enterococcus,0.008209642747466476
3,Streptococcus,0.0016583068891391135
5,Flavobacterium,0.0010850650015354693
6,Prevotella,0.0008393899068481933
7,Anaerococcus,0.0005527689630463712
8,Limnohabitans,0.0004913501893745522
9,Actinotignum,0.00045040434026000616
10,Ligilactobacillus,0.0002456750946872761
11,Rhodobacter,0.00018425632101545705
12,Pseudomonas,0.00016378339645818405
13,Megasphaera,0.00014331047190091104
14,Fluviicola,0.00014331047190091104
15,Actinomyces,0.00012283754734363804
16,Atopobium,0.00012283754734363804
17,Peptoniphilus,0.00010236462278636504
18,Stenotrophomonas,0.00010236462278636504
19,Malikia,0.00010236462278636504
