,bacterium,abundance
0,Lactobacillus,0.9976931949250288
1,Limosilactobacillus,0.000906244850881529
2,Staphylococcus,0.0005767012687427913
3,Streptococcus,0.0004119294776734223
5,Enterococcus,8.238589553468446e-05
6,Prevotella,8.238589553468446e-05
