,bacterium,abundance
0,Lactobacillus,0.9988162782154374
1,Peptoniphilus,0.00032654394056900283
2,Corynebacterium,0.00016327197028450142
4,Finegoldia,0.00012245397771337607
5,Bacillus,0.00012245397771337607
6,Prevotella,8.163598514225071e-05
7,Dialister,4.0817992571125354e-05
8,Staphylococcus,4.0817992571125354e-05
9,Globicatella,4.0817992571125354e-05
10,Sphingobium,4.0817992571125354e-05
11,Mucilaginibacter,4.0817992571125354e-05
