,bacterium,abundance
0,Lactobacillus,0.9601334539696901
1,Megasphaera,0.038170097263062655
3,Prevotella,0.00016964487672472292
4,Atopobium,0.00011309658448314861
5,Streptococcus,0.00011309658448314861
6,Lysinibacillus,5.6548292241574305e-05
7,Paenibacillus,5.6548292241574305e-05
8,Gardnerella,5.6548292241574305e-05
10,JGI 0001001-H03,5.6548292241574305e-05
11,Lactiplantibacillus,5.6548292241574305e-05
12,Bacillus,5.6548292241574305e-05
