,bacterium,abundance
0,Lactobacillus,0.9989777760951046
1,Limosilactobacillus,0.00030288115700601975
3,Nocardioides,7.572028925150494e-05
4,Streptococcus,7.572028925150494e-05
5,Prevotella,7.572028925150494e-05
6,Gardnerella,3.786014462575247e-05
7,Acinetobacter,3.786014462575247e-05
8,Chryseobacterium,3.786014462575247e-05
9,Corynebacterium,3.786014462575247e-05
10,Staphylococcus,3.786014462575247e-05
11,Arenimonas,3.786014462575247e-05
12,Finegoldia,3.786014462575247e-05
